cellI,x,y,z,V
57338,0.12525,0.11175,0.001,5e-10
57339,0.12575,0.11175,0.001,5e-10
57340,0.12625,0.11175,0.001,5e-10
57341,0.12675,0.11175,0.001,5e-10
57342,0.12725,0.11175,0.001,5e-10
57343,0.12775,0.11175,0.001,5e-10
57344,0.00025,0.11225,0.001,5e-10
57345,0.00075,0.11225,0.001,5e-10
57346,0.00125,0.11225,0.001,5e-10
57347,0.00175,0.11225,0.001,5e-10
57348,0.00225,0.11225,0.001,5e-10
57349,0.00275,0.11225,0.001,5e-10
57350,0.00325,0.11225,0.001,5e-10
57351,0.00375,0.11225,0.001,5e-10
57352,0.00425,0.11225,0.001,5e-10
57353,0.00475,0.11225,0.001,5e-10
57354,0.00525,0.11225,0.001,5e-10
57355,0.00575,0.11225,0.001,5e-10
57356,0.00625,0.11225,0.001,5e-10
57357,0.00675,0.11225,0.001,5e-10
57358,0.00725,0.11225,0.001,5e-10
57359,0.00775,0.11225,0.001,5e-10
57360,0.00825,0.11225,0.001,5e-10
57361,0.00875,0.11225,0.001,5e-10
57362,0.00925,0.11225,0.001,5e-10
57363,0.00975,0.11225,0.001,5e-10
57364,0.01025,0.11225,0.001,5e-10
57365,0.01075,0.11225,0.001,5e-10
57366,0.01125,0.11225,0.001,5e-10
57367,0.01175,0.11225,0.001,5e-10
57368,0.01225,0.11225,0.001,5e-10
57369,0.01275,0.11225,0.001,5e-10
57370,0.01325,0.11225,0.001,5e-10
57371,0.01375,0.11225,0.001,5e-10
57372,0.01425,0.11225,0.001,5e-10
57373,0.01475,0.11225,0.001,5e-10
57374,0.01525,0.11225,0.001,5e-10
57375,0.01575,0.11225,0.001,5e-10
57376,0.01625,0.11225,0.001,5e-10
57377,0.01675,0.11225,0.001,5e-10
57378,0.01725,0.11225,0.001,5e-10
57379,0.01775,0.11225,0.001,5e-10
57380,0.01825,0.11225,0.001,5e-10
57381,0.01875,0.11225,0.001,5e-10
57382,0.01925,0.11225,0.001,5e-10
57383,0.01975,0.11225,0.001,5e-10
57384,0.02025,0.11225,0.001,5e-10
57385,0.02075,0.11225,0.001,5e-10
57386,0.02125,0.11225,0.001,5e-10
57387,0.02175,0.11225,0.001,5e-10
57388,0.02225,0.11225,0.001,5e-10
57389,0.02275,0.11225,0.001,5e-10
57390,0.02325,0.11225,0.001,5e-10
57391,0.02375,0.11225,0.001,5e-10
57392,0.02425,0.11225,0.001,5e-10
57393,0.02475,0.11225,0.001,5e-10
57394,0.02525,0.11225,0.001,5e-10
57395,0.02575,0.11225,0.001,5e-10
57396,0.02625,0.11225,0.001,5e-10
57397,0.02675,0.11225,0.001,5e-10
57398,0.02725,0.11225,0.001,5e-10
57399,0.02775,0.11225,0.001,5e-10
57400,0.02825,0.11225,0.001,5e-10
57401,0.02875,0.11225,0.001,5e-10
57402,0.02925,0.11225,0.001,5e-10
57403,0.02975,0.11225,0.001,5e-10
57404,0.03025,0.11225,0.001,5e-10
57405,0.03075,0.11225,0.001,5e-10
57406,0.03125,0.11225,0.001,5e-10
57407,0.03175,0.11225,0.001,5e-10
57408,0.03225,0.11225,0.001,5e-10
57409,0.03275,0.11225,0.001,5e-10
57410,0.03325,0.11225,0.001,5e-10
57411,0.03375,0.11225,0.001,5e-10
57412,0.03425,0.11225,0.001,5e-10
57413,0.03475,0.11225,0.001,5e-10
57414,0.03525,0.11225,0.001,5e-10
57415,0.03575,0.11225,0.001,5e-10
57416,0.03625,0.11225,0.001,5e-10
57417,0.03675,0.11225,0.001,5e-10
57418,0.03725,0.11225,0.001,5e-10
57419,0.03775,0.11225,0.001,5e-10
57420,0.03825,0.11225,0.001,5e-10
57421,0.03875,0.11225,0.001,5e-10
57422,0.03925,0.11225,0.001,5e-10
57423,0.03975,0.11225,0.001,5e-10
57424,0.04025,0.11225,0.001,5e-10
57425,0.04075,0.11225,0.001,5e-10
57426,0.04125,0.11225,0.001,5e-10
57427,0.04175,0.11225,0.001,5e-10
57428,0.04225,0.11225,0.001,5e-10
57429,0.04275,0.11225,0.001,5e-10
57430,0.04325,0.11225,0.001,5e-10
57431,0.04375,0.11225,0.001,5e-10
57432,0.04425,0.11225,0.001,5e-10
57433,0.04475,0.11225,0.001,5e-10
57434,0.04525,0.11225,0.001,5e-10
57435,0.04575,0.11225,0.001,5e-10
57436,0.04625,0.11225,0.001,5e-10
57437,0.04675,0.11225,0.001,5e-10
57438,0.04725,0.11225,0.001,5e-10
57439,0.04775,0.11225,0.001,5e-10
57440,0.04825,0.11225,0.001,5e-10
57441,0.04875,0.11225,0.001,5e-10
57442,0.04925,0.11225,0.001,5e-10
57443,0.04975,0.11225,0.001,5e-10
57444,0.05025,0.11225,0.001,5e-10
57445,0.05075,0.11225,0.001,5e-10
57446,0.05125,0.11225,0.001,5e-10
57447,0.05175,0.11225,0.001,5e-10
57448,0.05225,0.11225,0.001,5e-10
57449,0.05275,0.11225,0.001,5e-10
57450,0.05325,0.11225,0.001,5e-10
57451,0.05375,0.11225,0.001,5e-10
57452,0.05425,0.11225,0.001,5e-10
57453,0.05475,0.11225,0.001,5e-10
57454,0.05525,0.11225,0.001,5e-10
57455,0.05575,0.11225,0.001,5e-10
57456,0.05625,0.11225,0.001,5e-10
57457,0.05675,0.11225,0.001,5e-10
57458,0.05725,0.11225,0.001,5e-10
57459,0.05775,0.11225,0.001,5e-10
57460,0.05825,0.11225,0.001,5e-10
57461,0.05875,0.11225,0.001,5e-10
57462,0.05925,0.11225,0.001,5e-10
57463,0.05975,0.11225,0.001,5e-10
57464,0.06025,0.11225,0.001,5e-10
57465,0.06075,0.11225,0.001,5e-10
57466,0.06125,0.11225,0.001,5e-10
57467,0.06175,0.11225,0.001,5e-10
57468,0.06225,0.11225,0.001,5e-10
57469,0.06275,0.11225,0.001,5e-10
57470,0.06325,0.11225,0.001,5e-10
57471,0.06375,0.11225,0.001,5e-10
57472,0.06425,0.11225,0.001,5e-10
57473,0.06475,0.11225,0.001,5e-10
57474,0.06525,0.11225,0.001,5e-10
57475,0.06575,0.11225,0.001,5e-10
57476,0.06625,0.11225,0.001,5e-10
57477,0.06675,0.11225,0.001,5e-10
57478,0.06725,0.11225,0.001,5e-10
57479,0.06775,0.11225,0.001,5e-10
57480,0.06825,0.11225,0.001,5e-10
57481,0.06875,0.11225,0.001,5e-10
57482,0.06925,0.11225,0.001,5e-10
57483,0.06975,0.11225,0.001,5e-10
57484,0.07025,0.11225,0.001,5e-10
57485,0.07075,0.11225,0.001,5e-10
57486,0.07125,0.11225,0.001,5e-10
57487,0.07175,0.11225,0.001,5e-10
57488,0.07225,0.11225,0.001,5e-10
57489,0.07275,0.11225,0.001,5e-10
57490,0.07325,0.11225,0.001,5e-10
57491,0.07375,0.11225,0.001,5e-10
57492,0.07425,0.11225,0.001,5e-10
57493,0.07475,0.11225,0.001,5e-10
57494,0.07525,0.11225,0.001,5e-10
57495,0.07575,0.11225,0.001,5e-10
57496,0.07625,0.11225,0.001,5e-10
57497,0.07675,0.11225,0.001,5e-10
57498,0.07725,0.11225,0.001,5e-10
57499,0.07775,0.11225,0.001,5e-10
57500,0.07825,0.11225,0.001,5e-10
57501,0.07875,0.11225,0.001,5e-10
57502,0.07925,0.11225,0.001,5e-10
57503,0.07975,0.11225,0.001,5e-10
57504,0.08025,0.11225,0.001,5e-10
57505,0.08075,0.11225,0.001,5e-10
57506,0.08125,0.11225,0.001,5e-10
57507,0.08175,0.11225,0.001,5e-10
57508,0.08225,0.11225,0.001,5e-10
57509,0.08275,0.11225,0.001,5e-10
57510,0.08325,0.11225,0.001,5e-10
57511,0.08375,0.11225,0.001,5e-10
57512,0.08425,0.11225,0.001,5e-10
57513,0.08475,0.11225,0.001,5e-10
57514,0.08525,0.11225,0.001,5e-10
57515,0.08575,0.11225,0.001,5e-10
57516,0.08625,0.11225,0.001,5e-10
57517,0.08675,0.11225,0.001,5e-10
57518,0.08725,0.11225,0.001,5e-10
57519,0.08775,0.11225,0.001,5e-10
57520,0.08825,0.11225,0.001,5e-10
57521,0.08875,0.11225,0.001,5e-10
57522,0.08925,0.11225,0.001,5e-10
57523,0.08975,0.11225,0.001,5e-10
57524,0.09025,0.11225,0.001,5e-10
57525,0.09075,0.11225,0.001,5e-10
57526,0.09125,0.11225,0.001,5e-10
57527,0.09175,0.11225,0.001,5e-10
57528,0.09225,0.11225,0.001,5e-10
57529,0.09275,0.11225,0.001,5e-10
57530,0.09325,0.11225,0.001,5e-10
57531,0.09375,0.11225,0.001,5e-10
57532,0.09425,0.11225,0.001,5e-10
57533,0.09475,0.11225,0.001,5e-10
57534,0.09525,0.11225,0.001,5e-10
57535,0.09575,0.11225,0.001,5e-10
57536,0.09625,0.11225,0.001,5e-10
57537,0.09675,0.11225,0.001,5e-10
57538,0.09725,0.11225,0.001,5e-10
57539,0.09775,0.11225,0.001,5e-10
57540,0.09825,0.11225,0.001,5e-10
57541,0.09875,0.11225,0.001,5e-10
57542,0.09925,0.11225,0.001,5e-10
57543,0.09975,0.11225,0.001,5e-10
57544,0.10025,0.11225,0.001,5e-10
57545,0.10075,0.11225,0.001,5e-10
57546,0.10125,0.11225,0.001,5e-10
57547,0.10175,0.11225,0.001,5e-10
57548,0.10225,0.11225,0.001,5e-10
57549,0.10275,0.11225,0.001,5e-10
57550,0.10325,0.11225,0.001,5e-10
57551,0.10375,0.11225,0.001,5e-10
57552,0.10425,0.11225,0.001,5e-10
57553,0.10475,0.11225,0.001,5e-10
57554,0.10525,0.11225,0.001,5e-10
57555,0.10575,0.11225,0.001,5e-10
57556,0.10625,0.11225,0.001,5e-10
57557,0.10675,0.11225,0.001,5e-10
57558,0.10725,0.11225,0.001,5e-10
57559,0.10775,0.11225,0.001,5e-10
57560,0.10825,0.11225,0.001,5e-10
57561,0.10875,0.11225,0.001,5e-10
57562,0.10925,0.11225,0.001,5e-10
57563,0.10975,0.11225,0.001,5e-10
57564,0.11025,0.11225,0.001,5e-10
57565,0.11075,0.11225,0.001,5e-10
57566,0.11125,0.11225,0.001,5e-10
57567,0.11175,0.11225,0.001,5e-10
57568,0.11225,0.11225,0.001,5e-10
57569,0.11275,0.11225,0.001,5e-10
57570,0.11325,0.11225,0.001,5e-10
57571,0.11375,0.11225,0.001,5e-10
57572,0.11425,0.11225,0.001,5e-10
57573,0.11475,0.11225,0.001,5e-10
57574,0.11525,0.11225,0.001,5e-10
57575,0.11575,0.11225,0.001,5e-10
57576,0.11625,0.11225,0.001,5e-10
57577,0.11675,0.11225,0.001,5e-10
57578,0.11725,0.11225,0.001,5e-10
57579,0.11775,0.11225,0.001,5e-10
57580,0.11825,0.11225,0.001,5e-10
57581,0.11875,0.11225,0.001,5e-10
57582,0.11925,0.11225,0.001,5e-10
57583,0.11975,0.11225,0.001,5e-10
57584,0.12025,0.11225,0.001,5e-10
57585,0.12075,0.11225,0.001,5e-10
57586,0.12125,0.11225,0.001,5e-10
57587,0.12175,0.11225,0.001,5e-10
57588,0.12225,0.11225,0.001,5e-10
57589,0.12275,0.11225,0.001,5e-10
57590,0.12325,0.11225,0.001,5e-10
57591,0.12375,0.11225,0.001,5e-10
57592,0.12425,0.11225,0.001,5e-10
57593,0.12475,0.11225,0.001,5e-10
57594,0.12525,0.11225,0.001,5e-10
57595,0.12575,0.11225,0.001,5e-10
57596,0.12625,0.11225,0.001,5e-10
57597,0.12675,0.11225,0.001,5e-10
57598,0.12725,0.11225,0.001,5e-10
57599,0.12775,0.11225,0.001,5e-10
57600,0.00025,0.11275,0.001,5e-10
57601,0.00075,0.11275,0.001,5e-10
57602,0.00125,0.11275,0.001,5e-10
57603,0.00175,0.11275,0.001,5e-10
57604,0.00225,0.11275,0.001,5e-10
57605,0.00275,0.11275,0.001,5e-10
57606,0.00325,0.11275,0.001,5e-10
57607,0.00375,0.11275,0.001,5e-10
57608,0.00425,0.11275,0.001,5e-10
57609,0.00475,0.11275,0.001,5e-10
57610,0.00525,0.11275,0.001,5e-10
57611,0.00575,0.11275,0.001,5e-10
57612,0.00625,0.11275,0.001,5e-10
57613,0.00675,0.11275,0.001,5e-10
57614,0.00725,0.11275,0.001,5e-10
57615,0.00775,0.11275,0.001,5e-10
57616,0.00825,0.11275,0.001,5e-10
57617,0.00875,0.11275,0.001,5e-10
57618,0.00925,0.11275,0.001,5e-10
57619,0.00975,0.11275,0.001,5e-10
57620,0.01025,0.11275,0.001,5e-10
57621,0.01075,0.11275,0.001,5e-10
57622,0.01125,0.11275,0.001,5e-10
57623,0.01175,0.11275,0.001,5e-10
57624,0.01225,0.11275,0.001,5e-10
57625,0.01275,0.11275,0.001,5e-10
57626,0.01325,0.11275,0.001,5e-10
57627,0.01375,0.11275,0.001,5e-10
57628,0.01425,0.11275,0.001,5e-10
57629,0.01475,0.11275,0.001,5e-10
57630,0.01525,0.11275,0.001,5e-10
57631,0.01575,0.11275,0.001,5e-10
57632,0.01625,0.11275,0.001,5e-10
57633,0.01675,0.11275,0.001,5e-10
57634,0.01725,0.11275,0.001,5e-10
57635,0.01775,0.11275,0.001,5e-10
57636,0.01825,0.11275,0.001,5e-10
57637,0.01875,0.11275,0.001,5e-10
57638,0.01925,0.11275,0.001,5e-10
57639,0.01975,0.11275,0.001,5e-10
57640,0.02025,0.11275,0.001,5e-10
57641,0.02075,0.11275,0.001,5e-10
57642,0.02125,0.11275,0.001,5e-10
57643,0.02175,0.11275,0.001,5e-10
57644,0.02225,0.11275,0.001,5e-10
57645,0.02275,0.11275,0.001,5e-10
57646,0.02325,0.11275,0.001,5e-10
57647,0.02375,0.11275,0.001,5e-10
57648,0.02425,0.11275,0.001,5e-10
57649,0.02475,0.11275,0.001,5e-10
57650,0.02525,0.11275,0.001,5e-10
57651,0.02575,0.11275,0.001,5e-10
57652,0.02625,0.11275,0.001,5e-10
57653,0.02675,0.11275,0.001,5e-10
57654,0.02725,0.11275,0.001,5e-10
57655,0.02775,0.11275,0.001,5e-10
57656,0.02825,0.11275,0.001,5e-10
57657,0.02875,0.11275,0.001,5e-10
57658,0.02925,0.11275,0.001,5e-10
57659,0.02975,0.11275,0.001,5e-10
57660,0.03025,0.11275,0.001,5e-10
57661,0.03075,0.11275,0.001,5e-10
57662,0.03125,0.11275,0.001,5e-10
57663,0.03175,0.11275,0.001,5e-10
57664,0.03225,0.11275,0.001,5e-10
57665,0.03275,0.11275,0.001,5e-10
57666,0.03325,0.11275,0.001,5e-10
57667,0.03375,0.11275,0.001,5e-10
57668,0.03425,0.11275,0.001,5e-10
57669,0.03475,0.11275,0.001,5e-10
57670,0.03525,0.11275,0.001,5e-10
57671,0.03575,0.11275,0.001,5e-10
57672,0.03625,0.11275,0.001,5e-10
57673,0.03675,0.11275,0.001,5e-10
57674,0.03725,0.11275,0.001,5e-10
57675,0.03775,0.11275,0.001,5e-10
57676,0.03825,0.11275,0.001,5e-10
57677,0.03875,0.11275,0.001,5e-10
57678,0.03925,0.11275,0.001,5e-10
57679,0.03975,0.11275,0.001,5e-10
57680,0.04025,0.11275,0.001,5e-10
57681,0.04075,0.11275,0.001,5e-10
57682,0.04125,0.11275,0.001,5e-10
57683,0.04175,0.11275,0.001,5e-10
57684,0.04225,0.11275,0.001,5e-10
57685,0.04275,0.11275,0.001,5e-10
57686,0.04325,0.11275,0.001,5e-10
57687,0.04375,0.11275,0.001,5e-10
57688,0.04425,0.11275,0.001,5e-10
57689,0.04475,0.11275,0.001,5e-10
57690,0.04525,0.11275,0.001,5e-10
57691,0.04575,0.11275,0.001,5e-10
57692,0.04625,0.11275,0.001,5e-10
57693,0.04675,0.11275,0.001,5e-10
57694,0.04725,0.11275,0.001,5e-10
57695,0.04775,0.11275,0.001,5e-10
57696,0.04825,0.11275,0.001,5e-10
57697,0.04875,0.11275,0.001,5e-10
57698,0.04925,0.11275,0.001,5e-10
57699,0.04975,0.11275,0.001,5e-10
57700,0.05025,0.11275,0.001,5e-10
57701,0.05075,0.11275,0.001,5e-10
57702,0.05125,0.11275,0.001,5e-10
57703,0.05175,0.11275,0.001,5e-10
57704,0.05225,0.11275,0.001,5e-10
57705,0.05275,0.11275,0.001,5e-10
57706,0.05325,0.11275,0.001,5e-10
57707,0.05375,0.11275,0.001,5e-10
57708,0.05425,0.11275,0.001,5e-10
57709,0.05475,0.11275,0.001,5e-10
57710,0.05525,0.11275,0.001,5e-10
57711,0.05575,0.11275,0.001,5e-10
57712,0.05625,0.11275,0.001,5e-10
57713,0.05675,0.11275,0.001,5e-10
57714,0.05725,0.11275,0.001,5e-10
57715,0.05775,0.11275,0.001,5e-10
57716,0.05825,0.11275,0.001,5e-10
57717,0.05875,0.11275,0.001,5e-10
57718,0.05925,0.11275,0.001,5e-10
57719,0.05975,0.11275,0.001,5e-10
57720,0.06025,0.11275,0.001,5e-10
57721,0.06075,0.11275,0.001,5e-10
57722,0.06125,0.11275,0.001,5e-10
57723,0.06175,0.11275,0.001,5e-10
57724,0.06225,0.11275,0.001,5e-10
57725,0.06275,0.11275,0.001,5e-10
57726,0.06325,0.11275,0.001,5e-10
57727,0.06375,0.11275,0.001,5e-10
57728,0.06425,0.11275,0.001,5e-10
57729,0.06475,0.11275,0.001,5e-10
57730,0.06525,0.11275,0.001,5e-10
57731,0.06575,0.11275,0.001,5e-10
57732,0.06625,0.11275,0.001,5e-10
57733,0.06675,0.11275,0.001,5e-10
57734,0.06725,0.11275,0.001,5e-10
57735,0.06775,0.11275,0.001,5e-10
57736,0.06825,0.11275,0.001,5e-10
57737,0.06875,0.11275,0.001,5e-10
57738,0.06925,0.11275,0.001,5e-10
57739,0.06975,0.11275,0.001,5e-10
57740,0.07025,0.11275,0.001,5e-10
57741,0.07075,0.11275,0.001,5e-10
57742,0.07125,0.11275,0.001,5e-10
57743,0.07175,0.11275,0.001,5e-10
57744,0.07225,0.11275,0.001,5e-10
57745,0.07275,0.11275,0.001,5e-10
57746,0.07325,0.11275,0.001,5e-10
57747,0.07375,0.11275,0.001,5e-10
57748,0.07425,0.11275,0.001,5e-10
57749,0.07475,0.11275,0.001,5e-10
57750,0.07525,0.11275,0.001,5e-10
57751,0.07575,0.11275,0.001,5e-10
57752,0.07625,0.11275,0.001,5e-10
57753,0.07675,0.11275,0.001,5e-10
57754,0.07725,0.11275,0.001,5e-10
57755,0.07775,0.11275,0.001,5e-10
57756,0.07825,0.11275,0.001,5e-10
57757,0.07875,0.11275,0.001,5e-10
57758,0.07925,0.11275,0.001,5e-10
57759,0.07975,0.11275,0.001,5e-10
57760,0.08025,0.11275,0.001,5e-10
57761,0.08075,0.11275,0.001,5e-10
57762,0.08125,0.11275,0.001,5e-10
57763,0.08175,0.11275,0.001,5e-10
57764,0.08225,0.11275,0.001,5e-10
57765,0.08275,0.11275,0.001,5e-10
57766,0.08325,0.11275,0.001,5e-10
57767,0.08375,0.11275,0.001,5e-10
57768,0.08425,0.11275,0.001,5e-10
57769,0.08475,0.11275,0.001,5e-10
57770,0.08525,0.11275,0.001,5e-10
57771,0.08575,0.11275,0.001,5e-10
57772,0.08625,0.11275,0.001,5e-10
57773,0.08675,0.11275,0.001,5e-10
57774,0.08725,0.11275,0.001,5e-10
57775,0.08775,0.11275,0.001,5e-10
57776,0.08825,0.11275,0.001,5e-10
57777,0.08875,0.11275,0.001,5e-10
57778,0.08925,0.11275,0.001,5e-10
57779,0.08975,0.11275,0.001,5e-10
57780,0.09025,0.11275,0.001,5e-10
57781,0.09075,0.11275,0.001,5e-10
57782,0.09125,0.11275,0.001,5e-10
57783,0.09175,0.11275,0.001,5e-10
57784,0.09225,0.11275,0.001,5e-10
57785,0.09275,0.11275,0.001,5e-10
57786,0.09325,0.11275,0.001,5e-10
57787,0.09375,0.11275,0.001,5e-10
57788,0.09425,0.11275,0.001,5e-10
57789,0.09475,0.11275,0.001,5e-10
57790,0.09525,0.11275,0.001,5e-10
57791,0.09575,0.11275,0.001,5e-10
57792,0.09625,0.11275,0.001,5e-10
57793,0.09675,0.11275,0.001,5e-10
57794,0.09725,0.11275,0.001,5e-10
57795,0.09775,0.11275,0.001,5e-10
57796,0.09825,0.11275,0.001,5e-10
57797,0.09875,0.11275,0.001,5e-10
57798,0.09925,0.11275,0.001,5e-10
57799,0.09975,0.11275,0.001,5e-10
57800,0.10025,0.11275,0.001,5e-10
57801,0.10075,0.11275,0.001,5e-10
57802,0.10125,0.11275,0.001,5e-10
57803,0.10175,0.11275,0.001,5e-10
57804,0.10225,0.11275,0.001,5e-10
57805,0.10275,0.11275,0.001,5e-10
57806,0.10325,0.11275,0.001,5e-10
57807,0.10375,0.11275,0.001,5e-10
57808,0.10425,0.11275,0.001,5e-10
57809,0.10475,0.11275,0.001,5e-10
57810,0.10525,0.11275,0.001,5e-10
57811,0.10575,0.11275,0.001,5e-10
57812,0.10625,0.11275,0.001,5e-10
57813,0.10675,0.11275,0.001,5e-10
57814,0.10725,0.11275,0.001,5e-10
57815,0.10775,0.11275,0.001,5e-10
57816,0.10825,0.11275,0.001,5e-10
57817,0.10875,0.11275,0.001,5e-10
57818,0.10925,0.11275,0.001,5e-10
57819,0.10975,0.11275,0.001,5e-10
57820,0.11025,0.11275,0.001,5e-10
57821,0.11075,0.11275,0.001,5e-10
57822,0.11125,0.11275,0.001,5e-10
57823,0.11175,0.11275,0.001,5e-10
57824,0.11225,0.11275,0.001,5e-10
57825,0.11275,0.11275,0.001,5e-10
57826,0.11325,0.11275,0.001,5e-10
57827,0.11375,0.11275,0.001,5e-10
57828,0.11425,0.11275,0.001,5e-10
57829,0.11475,0.11275,0.001,5e-10
57830,0.11525,0.11275,0.001,5e-10
57831,0.11575,0.11275,0.001,5e-10
57832,0.11625,0.11275,0.001,5e-10
57833,0.11675,0.11275,0.001,5e-10
57834,0.11725,0.11275,0.001,5e-10
57835,0.11775,0.11275,0.001,5e-10
57836,0.11825,0.11275,0.001,5e-10
57837,0.11875,0.11275,0.001,5e-10
57838,0.11925,0.11275,0.001,5e-10
57839,0.11975,0.11275,0.001,5e-10
57840,0.12025,0.11275,0.001,5e-10
57841,0.12075,0.11275,0.001,5e-10
57842,0.12125,0.11275,0.001,5e-10
57843,0.12175,0.11275,0.001,5e-10
57844,0.12225,0.11275,0.001,5e-10
57845,0.12275,0.11275,0.001,5e-10
57846,0.12325,0.11275,0.001,5e-10
57847,0.12375,0.11275,0.001,5e-10
57848,0.12425,0.11275,0.001,5e-10
57849,0.12475,0.11275,0.001,5e-10
57850,0.12525,0.11275,0.001,5e-10
57851,0.12575,0.11275,0.001,5e-10
57852,0.12625,0.11275,0.001,5e-10
57853,0.12675,0.11275,0.001,5e-10
57854,0.12725,0.11275,0.001,5e-10
57855,0.12775,0.11275,0.001,5e-10
57856,0.00025,0.11325,0.001,5e-10
57857,0.00075,0.11325,0.001,5e-10
57858,0.00125,0.11325,0.001,5e-10
57859,0.00175,0.11325,0.001,5e-10
57860,0.00225,0.11325,0.001,5e-10
57861,0.00275,0.11325,0.001,5e-10
57862,0.00325,0.11325,0.001,5e-10
57863,0.00375,0.11325,0.001,5e-10
57864,0.00425,0.11325,0.001,5e-10
57865,0.00475,0.11325,0.001,5e-10
57866,0.00525,0.11325,0.001,5e-10
57867,0.00575,0.11325,0.001,5e-10
57868,0.00625,0.11325,0.001,5e-10
57869,0.00675,0.11325,0.001,5e-10
57870,0.00725,0.11325,0.001,5e-10
57871,0.00775,0.11325,0.001,5e-10
57872,0.00825,0.11325,0.001,5e-10
57873,0.00875,0.11325,0.001,5e-10
57874,0.00925,0.11325,0.001,5e-10
57875,0.00975,0.11325,0.001,5e-10
57876,0.01025,0.11325,0.001,5e-10
57877,0.01075,0.11325,0.001,5e-10
57878,0.01125,0.11325,0.001,5e-10
57879,0.01175,0.11325,0.001,5e-10
57880,0.01225,0.11325,0.001,5e-10
57881,0.01275,0.11325,0.001,5e-10
57882,0.01325,0.11325,0.001,5e-10
57883,0.01375,0.11325,0.001,5e-10
57884,0.01425,0.11325,0.001,5e-10
57885,0.01475,0.11325,0.001,5e-10
57886,0.01525,0.11325,0.001,5e-10
57887,0.01575,0.11325,0.001,5e-10
57888,0.01625,0.11325,0.001,5e-10
57889,0.01675,0.11325,0.001,5e-10
57890,0.01725,0.11325,0.001,5e-10
57891,0.01775,0.11325,0.001,5e-10
57892,0.01825,0.11325,0.001,5e-10
57893,0.01875,0.11325,0.001,5e-10
57894,0.01925,0.11325,0.001,5e-10
57895,0.01975,0.11325,0.001,5e-10
57896,0.02025,0.11325,0.001,5e-10
57897,0.02075,0.11325,0.001,5e-10
57898,0.02125,0.11325,0.001,5e-10
57899,0.02175,0.11325,0.001,5e-10
57900,0.02225,0.11325,0.001,5e-10
57901,0.02275,0.11325,0.001,5e-10
57902,0.02325,0.11325,0.001,5e-10
57903,0.02375,0.11325,0.001,5e-10
57904,0.02425,0.11325,0.001,5e-10
57905,0.02475,0.11325,0.001,5e-10
57906,0.02525,0.11325,0.001,5e-10
57907,0.02575,0.11325,0.001,5e-10
57908,0.02625,0.11325,0.001,5e-10
57909,0.02675,0.11325,0.001,5e-10
57910,0.02725,0.11325,0.001,5e-10
57911,0.02775,0.11325,0.001,5e-10
57912,0.02825,0.11325,0.001,5e-10
57913,0.02875,0.11325,0.001,5e-10
57914,0.02925,0.11325,0.001,5e-10
57915,0.02975,0.11325,0.001,5e-10
57916,0.03025,0.11325,0.001,5e-10
57917,0.03075,0.11325,0.001,5e-10
57918,0.03125,0.11325,0.001,5e-10
57919,0.03175,0.11325,0.001,5e-10
57920,0.03225,0.11325,0.001,5e-10
57921,0.03275,0.11325,0.001,5e-10
57922,0.03325,0.11325,0.001,5e-10
57923,0.03375,0.11325,0.001,5e-10
57924,0.03425,0.11325,0.001,5e-10
57925,0.03475,0.11325,0.001,5e-10
57926,0.03525,0.11325,0.001,5e-10
57927,0.03575,0.11325,0.001,5e-10
57928,0.03625,0.11325,0.001,5e-10
57929,0.03675,0.11325,0.001,5e-10
57930,0.03725,0.11325,0.001,5e-10
57931,0.03775,0.11325,0.001,5e-10
57932,0.03825,0.11325,0.001,5e-10
57933,0.03875,0.11325,0.001,5e-10
57934,0.03925,0.11325,0.001,5e-10
57935,0.03975,0.11325,0.001,5e-10
57936,0.04025,0.11325,0.001,5e-10
57937,0.04075,0.11325,0.001,5e-10
57938,0.04125,0.11325,0.001,5e-10
57939,0.04175,0.11325,0.001,5e-10
57940,0.04225,0.11325,0.001,5e-10
57941,0.04275,0.11325,0.001,5e-10
57942,0.04325,0.11325,0.001,5e-10
57943,0.04375,0.11325,0.001,5e-10
57944,0.04425,0.11325,0.001,5e-10
57945,0.04475,0.11325,0.001,5e-10
57946,0.04525,0.11325,0.001,5e-10
57947,0.04575,0.11325,0.001,5e-10
57948,0.04625,0.11325,0.001,5e-10
57949,0.04675,0.11325,0.001,5e-10
57950,0.04725,0.11325,0.001,5e-10
57951,0.04775,0.11325,0.001,5e-10
57952,0.04825,0.11325,0.001,5e-10
57953,0.04875,0.11325,0.001,5e-10
57954,0.04925,0.11325,0.001,5e-10
57955,0.04975,0.11325,0.001,5e-10
57956,0.05025,0.11325,0.001,5e-10
57957,0.05075,0.11325,0.001,5e-10
57958,0.05125,0.11325,0.001,5e-10
57959,0.05175,0.11325,0.001,5e-10
57960,0.05225,0.11325,0.001,5e-10
57961,0.05275,0.11325,0.001,5e-10
57962,0.05325,0.11325,0.001,5e-10
57963,0.05375,0.11325,0.001,5e-10
57964,0.05425,0.11325,0.001,5e-10
57965,0.05475,0.11325,0.001,5e-10
57966,0.05525,0.11325,0.001,5e-10
57967,0.05575,0.11325,0.001,5e-10
57968,0.05625,0.11325,0.001,5e-10
57969,0.05675,0.11325,0.001,5e-10
57970,0.05725,0.11325,0.001,5e-10
57971,0.05775,0.11325,0.001,5e-10
57972,0.05825,0.11325,0.001,5e-10
