cellI,x,y,z,V
2146,0.069,0.067,0.001,8e-09
2147,0.071,0.067,0.001,8e-09
2148,0.073,0.067,0.001,8e-09
2149,0.075,0.067,0.001,8e-09
2150,0.077,0.067,0.001,8e-09
2151,0.079,0.067,0.001,8e-09
2152,0.081,0.067,0.001,8e-09
2153,0.083,0.067,0.001,8e-09
2154,0.085,0.067,0.001,8e-09
2155,0.087,0.067,0.001,8e-09
2156,0.089,0.067,0.001,8e-09
2157,0.091,0.067,0.001,8e-09
2158,0.093,0.067,0.001,8e-09
2159,0.095,0.067,0.001,8e-09
2160,0.097,0.067,0.001,8e-09
2161,0.099,0.067,0.001,8e-09
2162,0.101,0.067,0.001,8e-09
2163,0.103,0.067,0.001,8e-09
2164,0.105,0.067,0.001,8e-09
2165,0.107,0.067,0.001,8e-09
2166,0.109,0.067,0.001,8e-09
2167,0.111,0.067,0.001,8e-09
2168,0.113,0.067,0.001,8e-09
2169,0.115,0.067,0.001,8e-09
2170,0.117,0.067,0.001,8e-09
2171,0.119,0.067,0.001,8e-09
2172,0.121,0.067,0.001,8e-09
2173,0.123,0.067,0.001,8e-09
2174,0.125,0.067,0.001,8e-09
2175,0.127,0.067,0.001,8e-09
2176,0.001,0.069,0.001,8e-09
2177,0.003,0.069,0.001,8e-09
2178,0.005,0.069,0.001,8e-09
2179,0.007,0.069,0.001,8e-09
2180,0.009,0.069,0.001,8e-09
2181,0.011,0.069,0.001,8e-09
2182,0.013,0.069,0.001,8e-09
2183,0.015,0.069,0.001,8e-09
2184,0.017,0.069,0.001,8e-09
2185,0.019,0.069,0.001,8e-09
2186,0.021,0.069,0.001,8e-09
2187,0.023,0.069,0.001,8e-09
2188,0.025,0.069,0.001,8e-09
2189,0.027,0.069,0.001,8e-09
2190,0.029,0.069,0.001,8e-09
2191,0.031,0.069,0.001,8e-09
2192,0.033,0.069,0.001,8e-09
2193,0.035,0.069,0.001,8e-09
2194,0.037,0.069,0.001,8e-09
2195,0.039,0.069,0.001,8e-09
2196,0.041,0.069,0.001,8e-09
2197,0.043,0.069,0.001,8e-09
2198,0.045,0.069,0.001,8e-09
2199,0.047,0.069,0.001,8e-09
2200,0.049,0.069,0.001,8e-09
2201,0.051,0.069,0.001,8e-09
2202,0.053,0.069,0.001,8e-09
2203,0.055,0.069,0.001,8e-09
2204,0.057,0.069,0.001,8e-09
2205,0.059,0.069,0.001,8e-09
2206,0.061,0.069,0.001,8e-09
2207,0.063,0.069,0.001,8e-09
2208,0.065,0.069,0.001,8e-09
2209,0.067,0.069,0.001,8e-09
2210,0.069,0.069,0.001,8e-09
2211,0.071,0.069,0.001,8e-09
2212,0.073,0.069,0.001,8e-09
2213,0.075,0.069,0.001,8e-09
2214,0.077,0.069,0.001,8e-09
2215,0.079,0.069,0.001,8e-09
2216,0.081,0.069,0.001,8e-09
2217,0.083,0.069,0.001,8e-09
2218,0.085,0.069,0.001,8e-09
2219,0.087,0.069,0.001,8e-09
2220,0.089,0.069,0.001,8e-09
2221,0.091,0.069,0.001,8e-09
2222,0.093,0.069,0.001,8e-09
2223,0.095,0.069,0.001,8e-09
2224,0.097,0.069,0.001,8e-09
2225,0.099,0.069,0.001,8e-09
2226,0.101,0.069,0.001,8e-09
2227,0.103,0.069,0.001,8e-09
2228,0.105,0.069,0.001,8e-09
2229,0.107,0.069,0.001,8e-09
2230,0.109,0.069,0.001,8e-09
2231,0.111,0.069,0.001,8e-09
2232,0.113,0.069,0.001,8e-09
2233,0.115,0.069,0.001,8e-09
2234,0.117,0.069,0.001,8e-09
2235,0.119,0.069,0.001,8e-09
2236,0.121,0.069,0.001,8e-09
2237,0.123,0.069,0.001,8e-09
2238,0.125,0.069,0.001,8e-09
2239,0.127,0.069,0.001,8e-09
2240,0.001,0.071,0.001,8e-09
2241,0.003,0.071,0.001,8e-09
2242,0.005,0.071,0.001,8e-09
2243,0.007,0.071,0.001,8e-09
2244,0.009,0.071,0.001,8e-09
2245,0.011,0.071,0.001,8e-09
2246,0.013,0.071,0.001,8e-09
2247,0.015,0.071,0.001,8e-09
2248,0.017,0.071,0.001,8e-09
2249,0.019,0.071,0.001,8e-09
2250,0.021,0.071,0.001,8e-09
2251,0.023,0.071,0.001,8e-09
2252,0.025,0.071,0.001,8e-09
2253,0.027,0.071,0.001,8e-09
2254,0.029,0.071,0.001,8e-09
2255,0.031,0.071,0.001,8e-09
2256,0.033,0.071,0.001,8e-09
2257,0.035,0.071,0.001,8e-09
2258,0.037,0.071,0.001,8e-09
2259,0.039,0.071,0.001,8e-09
2260,0.041,0.071,0.001,8e-09
2261,0.043,0.071,0.001,8e-09
2262,0.045,0.071,0.001,8e-09
2263,0.047,0.071,0.001,8e-09
2264,0.049,0.071,0.001,8e-09
2265,0.051,0.071,0.001,8e-09
2266,0.053,0.071,0.001,8e-09
2267,0.055,0.071,0.001,8e-09
2268,0.057,0.071,0.001,8e-09
2269,0.059,0.071,0.001,8e-09
2270,0.061,0.071,0.001,8e-09
2271,0.063,0.071,0.001,8e-09
2272,0.065,0.071,0.001,8e-09
2273,0.067,0.071,0.001,8e-09
2274,0.069,0.071,0.001,8e-09
2275,0.071,0.071,0.001,8e-09
2276,0.073,0.071,0.001,8e-09
2277,0.075,0.071,0.001,8e-09
2278,0.077,0.071,0.001,8e-09
2279,0.079,0.071,0.001,8e-09
2280,0.081,0.071,0.001,8e-09
2281,0.083,0.071,0.001,8e-09
2282,0.085,0.071,0.001,8e-09
2283,0.087,0.071,0.001,8e-09
2284,0.089,0.071,0.001,8e-09
2285,0.091,0.071,0.001,8e-09
2286,0.093,0.071,0.001,8e-09
2287,0.095,0.071,0.001,8e-09
2288,0.097,0.071,0.001,8e-09
2289,0.099,0.071,0.001,8e-09
2290,0.101,0.071,0.001,8e-09
2291,0.103,0.071,0.001,8e-09
2292,0.105,0.071,0.001,8e-09
2293,0.107,0.071,0.001,8e-09
2294,0.109,0.071,0.001,8e-09
2295,0.111,0.071,0.001,8e-09
2296,0.113,0.071,0.001,8e-09
2297,0.115,0.071,0.001,8e-09
2298,0.117,0.071,0.001,8e-09
2299,0.119,0.071,0.001,8e-09
2300,0.121,0.071,0.001,8e-09
2301,0.123,0.071,0.001,8e-09
2302,0.125,0.071,0.001,8e-09
2303,0.127,0.071,0.001,8e-09
2304,0.001,0.073,0.001,8e-09
2305,0.003,0.073,0.001,8e-09
2306,0.005,0.073,0.001,8e-09
2307,0.007,0.073,0.001,8e-09
2308,0.009,0.073,0.001,8e-09
2309,0.011,0.073,0.001,8e-09
2310,0.013,0.073,0.001,8e-09
2311,0.015,0.073,0.001,8e-09
2312,0.017,0.073,0.001,8e-09
2313,0.019,0.073,0.001,8e-09
2314,0.021,0.073,0.001,8e-09
2315,0.023,0.073,0.001,8e-09
2316,0.025,0.073,0.001,8e-09
2317,0.027,0.073,0.001,8e-09
2318,0.029,0.073,0.001,8e-09
2319,0.031,0.073,0.001,8e-09
2320,0.033,0.073,0.001,8e-09
2321,0.035,0.073,0.001,8e-09
2322,0.037,0.073,0.001,8e-09
2323,0.039,0.073,0.001,8e-09
2324,0.041,0.073,0.001,8e-09
2325,0.043,0.073,0.001,8e-09
2326,0.045,0.073,0.001,8e-09
2327,0.047,0.073,0.001,8e-09
2328,0.049,0.073,0.001,8e-09
2329,0.051,0.073,0.001,8e-09
2330,0.053,0.073,0.001,8e-09
2331,0.055,0.073,0.001,8e-09
2332,0.057,0.073,0.001,8e-09
2333,0.059,0.073,0.001,8e-09
2334,0.061,0.073,0.001,8e-09
2335,0.063,0.073,0.001,8e-09
2336,0.065,0.073,0.001,8e-09
2337,0.067,0.073,0.001,8e-09
2338,0.069,0.073,0.001,8e-09
2339,0.071,0.073,0.001,8e-09
2340,0.073,0.073,0.001,8e-09
2341,0.075,0.073,0.001,8e-09
2342,0.077,0.073,0.001,8e-09
2343,0.079,0.073,0.001,8e-09
2344,0.081,0.073,0.001,8e-09
2345,0.083,0.073,0.001,8e-09
2346,0.085,0.073,0.001,8e-09
2347,0.087,0.073,0.001,8e-09
2348,0.089,0.073,0.001,8e-09
2349,0.091,0.073,0.001,8e-09
2350,0.093,0.073,0.001,8e-09
2351,0.095,0.073,0.001,8e-09
2352,0.097,0.073,0.001,8e-09
2353,0.099,0.073,0.001,8e-09
2354,0.101,0.073,0.001,8e-09
2355,0.103,0.073,0.001,8e-09
2356,0.105,0.073,0.001,8e-09
2357,0.107,0.073,0.001,8e-09
2358,0.109,0.073,0.001,8e-09
2359,0.111,0.073,0.001,8e-09
2360,0.113,0.073,0.001,8e-09
2361,0.115,0.073,0.001,8e-09
2362,0.117,0.073,0.001,8e-09
2363,0.119,0.073,0.001,8e-09
2364,0.121,0.073,0.001,8e-09
2365,0.123,0.073,0.001,8e-09
2366,0.125,0.073,0.001,8e-09
2367,0.127,0.073,0.001,8e-09
2368,0.001,0.075,0.001,8e-09
2369,0.003,0.075,0.001,8e-09
2370,0.005,0.075,0.001,8e-09
2371,0.007,0.075,0.001,8e-09
2372,0.009,0.075,0.001,8e-09
2373,0.011,0.075,0.001,8e-09
2374,0.013,0.075,0.001,8e-09
2375,0.015,0.075,0.001,8e-09
2376,0.017,0.075,0.001,8e-09
2377,0.019,0.075,0.001,8e-09
2378,0.021,0.075,0.001,8e-09
2379,0.023,0.075,0.001,8e-09
2380,0.025,0.075,0.001,8e-09
2381,0.027,0.075,0.001,8e-09
2382,0.029,0.075,0.001,8e-09
2383,0.031,0.075,0.001,8e-09
2384,0.033,0.075,0.001,8e-09
2385,0.035,0.075,0.001,8e-09
2386,0.037,0.075,0.001,8e-09
2387,0.039,0.075,0.001,8e-09
2388,0.041,0.075,0.001,8e-09
2389,0.043,0.075,0.001,8e-09
2390,0.045,0.075,0.001,8e-09
2391,0.047,0.075,0.001,8e-09
2392,0.049,0.075,0.001,8e-09
2393,0.051,0.075,0.001,8e-09
2394,0.053,0.075,0.001,8e-09
2395,0.055,0.075,0.001,8e-09
2396,0.057,0.075,0.001,8e-09
2397,0.059,0.075,0.001,8e-09
2398,0.061,0.075,0.001,8e-09
2399,0.063,0.075,0.001,8e-09
2400,0.065,0.075,0.001,8e-09
2401,0.067,0.075,0.001,8e-09
2402,0.069,0.075,0.001,8e-09
2403,0.071,0.075,0.001,8e-09
2404,0.073,0.075,0.001,8e-09
2405,0.075,0.075,0.001,8e-09
2406,0.077,0.075,0.001,8e-09
2407,0.079,0.075,0.001,8e-09
2408,0.081,0.075,0.001,8e-09
2409,0.083,0.075,0.001,8e-09
2410,0.085,0.075,0.001,8e-09
2411,0.087,0.075,0.001,8e-09
2412,0.089,0.075,0.001,8e-09
2413,0.091,0.075,0.001,8e-09
2414,0.093,0.075,0.001,8e-09
2415,0.095,0.075,0.001,8e-09
2416,0.097,0.075,0.001,8e-09
2417,0.099,0.075,0.001,8e-09
2418,0.101,0.075,0.001,8e-09
2419,0.103,0.075,0.001,8e-09
2420,0.105,0.075,0.001,8e-09
2421,0.107,0.075,0.001,8e-09
2422,0.109,0.075,0.001,8e-09
2423,0.111,0.075,0.001,8e-09
2424,0.113,0.075,0.001,8e-09
2425,0.115,0.075,0.001,8e-09
2426,0.117,0.075,0.001,8e-09
2427,0.119,0.075,0.001,8e-09
2428,0.121,0.075,0.001,8e-09
2429,0.123,0.075,0.001,8e-09
2430,0.125,0.075,0.001,8e-09
2431,0.127,0.075,0.001,8e-09
2432,0.001,0.077,0.001,8e-09
2433,0.003,0.077,0.001,8e-09
2434,0.005,0.077,0.001,8e-09
2435,0.007,0.077,0.001,8e-09
2436,0.009,0.077,0.001,8e-09
2437,0.011,0.077,0.001,8e-09
2438,0.013,0.077,0.001,8e-09
2439,0.015,0.077,0.001,8e-09
2440,0.017,0.077,0.001,8e-09
2441,0.019,0.077,0.001,8e-09
2442,0.021,0.077,0.001,8e-09
2443,0.023,0.077,0.001,8e-09
2444,0.025,0.077,0.001,8e-09
2445,0.027,0.077,0.001,8e-09
2446,0.029,0.077,0.001,8e-09
2447,0.031,0.077,0.001,8e-09
2448,0.033,0.077,0.001,8e-09
2449,0.035,0.077,0.001,8e-09
2450,0.037,0.077,0.001,8e-09
2451,0.039,0.077,0.001,8e-09
2452,0.041,0.077,0.001,8e-09
2453,0.043,0.077,0.001,8e-09
2454,0.045,0.077,0.001,8e-09
2455,0.047,0.077,0.001,8e-09
2456,0.049,0.077,0.001,8e-09
2457,0.051,0.077,0.001,8e-09
2458,0.053,0.077,0.001,8e-09
2459,0.055,0.077,0.001,8e-09
2460,0.057,0.077,0.001,8e-09
2461,0.059,0.077,0.001,8e-09
2462,0.061,0.077,0.001,8e-09
2463,0.063,0.077,0.001,8e-09
2464,0.065,0.077,0.001,8e-09
2465,0.067,0.077,0.001,8e-09
2466,0.069,0.077,0.001,8e-09
2467,0.071,0.077,0.001,8e-09
2468,0.073,0.077,0.001,8e-09
2469,0.075,0.077,0.001,8e-09
2470,0.077,0.077,0.001,8e-09
2471,0.079,0.077,0.001,8e-09
2472,0.081,0.077,0.001,8e-09
2473,0.083,0.077,0.001,8e-09
2474,0.085,0.077,0.001,8e-09
2475,0.087,0.077,0.001,8e-09
2476,0.089,0.077,0.001,8e-09
2477,0.091,0.077,0.001,8e-09
2478,0.093,0.077,0.001,8e-09
2479,0.095,0.077,0.001,8e-09
2480,0.097,0.077,0.001,8e-09
2481,0.099,0.077,0.001,8e-09
2482,0.101,0.077,0.001,8e-09
2483,0.103,0.077,0.001,8e-09
2484,0.105,0.077,0.001,8e-09
2485,0.107,0.077,0.001,8e-09
2486,0.109,0.077,0.001,8e-09
2487,0.111,0.077,0.001,8e-09
2488,0.113,0.077,0.001,8e-09
2489,0.115,0.077,0.001,8e-09
2490,0.117,0.077,0.001,8e-09
2491,0.119,0.077,0.001,8e-09
2492,0.121,0.077,0.001,8e-09
2493,0.123,0.077,0.001,8e-09
2494,0.125,0.077,0.001,8e-09
2495,0.127,0.077,0.001,8e-09
2496,0.001,0.079,0.001,8e-09
2497,0.003,0.079,0.001,8e-09
2498,0.005,0.079,0.001,8e-09
2499,0.007,0.079,0.001,8e-09
2500,0.009,0.079,0.001,8e-09
2501,0.011,0.079,0.001,8e-09
2502,0.013,0.079,0.001,8e-09
2503,0.015,0.079,0.001,8e-09
2504,0.017,0.079,0.001,8e-09
2505,0.019,0.079,0.001,8e-09
2506,0.021,0.079,0.001,8e-09
2507,0.023,0.079,0.001,8e-09
2508,0.025,0.079,0.001,8e-09
2509,0.027,0.079,0.001,8e-09
2510,0.029,0.079,0.001,8e-09
2511,0.031,0.079,0.001,8e-09
2512,0.033,0.079,0.001,8e-09
2513,0.035,0.079,0.001,8e-09
2514,0.037,0.079,0.001,8e-09
2515,0.039,0.079,0.001,8e-09
2516,0.041,0.079,0.001,8e-09
2517,0.043,0.079,0.001,8e-09
2518,0.045,0.079,0.001,8e-09
2519,0.047,0.079,0.001,8e-09
2520,0.049,0.079,0.001,8e-09
2521,0.051,0.079,0.001,8e-09
2522,0.053,0.079,0.001,8e-09
2523,0.055,0.079,0.001,8e-09
2524,0.057,0.079,0.001,8e-09
2525,0.059,0.079,0.001,8e-09
2526,0.061,0.079,0.001,8e-09
2527,0.063,0.079,0.001,8e-09
2528,0.065,0.079,0.001,8e-09
2529,0.067,0.079,0.001,8e-09
2530,0.069,0.079,0.001,8e-09
2531,0.071,0.079,0.001,8e-09
2532,0.073,0.079,0.001,8e-09
2533,0.075,0.079,0.001,8e-09
2534,0.077,0.079,0.001,8e-09
2535,0.079,0.079,0.001,8e-09
2536,0.081,0.079,0.001,8e-09
2537,0.083,0.079,0.001,8e-09
2538,0.085,0.079,0.001,8e-09
2539,0.087,0.079,0.001,8e-09
2540,0.089,0.079,0.001,8e-09
2541,0.091,0.079,0.001,8e-09
2542,0.093,0.079,0.001,8e-09
2543,0.095,0.079,0.001,8e-09
2544,0.097,0.079,0.001,8e-09
2545,0.099,0.079,0.001,8e-09
2546,0.101,0.079,0.001,8e-09
2547,0.103,0.079,0.001,8e-09
2548,0.105,0.079,0.001,8e-09
2549,0.107,0.079,0.001,8e-09
2550,0.109,0.079,0.001,8e-09
2551,0.111,0.079,0.001,8e-09
2552,0.113,0.079,0.001,8e-09
2553,0.115,0.079,0.001,8e-09
2554,0.117,0.079,0.001,8e-09
2555,0.119,0.079,0.001,8e-09
2556,0.121,0.079,0.001,8e-09
2557,0.123,0.079,0.001,8e-09
2558,0.125,0.079,0.001,8e-09
2559,0.127,0.079,0.001,8e-09
2560,0.001,0.081,0.001,8e-09
2561,0.003,0.081,0.001,8e-09
2562,0.005,0.081,0.001,8e-09
2563,0.007,0.081,0.001,8e-09
2564,0.009,0.081,0.001,8e-09
2565,0.011,0.081,0.001,8e-09
2566,0.013,0.081,0.001,8e-09
2567,0.015,0.081,0.001,8e-09
2568,0.017,0.081,0.001,8e-09
2569,0.019,0.081,0.001,8e-09
2570,0.021,0.081,0.001,8e-09
2571,0.023,0.081,0.001,8e-09
2572,0.025,0.081,0.001,8e-09
2573,0.027,0.081,0.001,8e-09
2574,0.029,0.081,0.001,8e-09
2575,0.031,0.081,0.001,8e-09
2576,0.033,0.081,0.001,8e-09
2577,0.035,0.081,0.001,8e-09
2578,0.037,0.081,0.001,8e-09
2579,0.039,0.081,0.001,8e-09
2580,0.041,0.081,0.001,8e-09
2581,0.043,0.081,0.001,8e-09
2582,0.045,0.081,0.001,8e-09
2583,0.047,0.081,0.001,8e-09
2584,0.049,0.081,0.001,8e-09
2585,0.051,0.081,0.001,8e-09
2586,0.053,0.081,0.001,8e-09
2587,0.055,0.081,0.001,8e-09
2588,0.057,0.081,0.001,8e-09
2589,0.059,0.081,0.001,8e-09
2590,0.061,0.081,0.001,8e-09
2591,0.063,0.081,0.001,8e-09
2592,0.065,0.081,0.001,8e-09
2593,0.067,0.081,0.001,8e-09
2594,0.069,0.081,0.001,8e-09
2595,0.071,0.081,0.001,8e-09
2596,0.073,0.081,0.001,8e-09
2597,0.075,0.081,0.001,8e-09
2598,0.077,0.081,0.001,8e-09
2599,0.079,0.081,0.001,8e-09
2600,0.081,0.081,0.001,8e-09
2601,0.083,0.081,0.001,8e-09
2602,0.085,0.081,0.001,8e-09
2603,0.087,0.081,0.001,8e-09
2604,0.089,0.081,0.001,8e-09
2605,0.091,0.081,0.001,8e-09
2606,0.093,0.081,0.001,8e-09
2607,0.095,0.081,0.001,8e-09
2608,0.097,0.081,0.001,8e-09
2609,0.099,0.081,0.001,8e-09
2610,0.101,0.081,0.001,8e-09
2611,0.103,0.081,0.001,8e-09
2612,0.105,0.081,0.001,8e-09
2613,0.107,0.081,0.001,8e-09
2614,0.109,0.081,0.001,8e-09
2615,0.111,0.081,0.001,8e-09
2616,0.113,0.081,0.001,8e-09
2617,0.115,0.081,0.001,8e-09
2618,0.117,0.081,0.001,8e-09
2619,0.119,0.081,0.001,8e-09
2620,0.121,0.081,0.001,8e-09
2621,0.123,0.081,0.001,8e-09
2622,0.125,0.081,0.001,8e-09
2623,0.127,0.081,0.001,8e-09
2624,0.001,0.083,0.001,8e-09
2625,0.003,0.083,0.001,8e-09
2626,0.005,0.083,0.001,8e-09
2627,0.007,0.083,0.001,8e-09
2628,0.009,0.083,0.001,8e-09
2629,0.011,0.083,0.001,8e-09
2630,0.013,0.083,0.001,8e-09
2631,0.015,0.083,0.001,8e-09
2632,0.017,0.083,0.001,8e-09
2633,0.019,0.083,0.001,8e-09
2634,0.021,0.083,0.001,8e-09
2635,0.023,0.083,0.001,8e-09
2636,0.025,0.083,0.001,8e-09
2637,0.027,0.083,0.001,8e-09
2638,0.029,0.083,0.001,8e-09
2639,0.031,0.083,0.001,8e-09
2640,0.033,0.083,0.001,8e-09
2641,0.035,0.083,0.001,8e-09
2642,0.037,0.083,0.001,8e-09
2643,0.039,0.083,0.001,8e-09
2644,0.041,0.083,0.001,8e-09
2645,0.043,0.083,0.001,8e-09
2646,0.045,0.083,0.001,8e-09
2647,0.047,0.083,0.001,8e-09
2648,0.049,0.083,0.001,8e-09
2649,0.051,0.083,0.001,8e-09
2650,0.053,0.083,0.001,8e-09
2651,0.055,0.083,0.001,8e-09
2652,0.057,0.083,0.001,8e-09
2653,0.059,0.083,0.001,8e-09
2654,0.061,0.083,0.001,8e-09
2655,0.063,0.083,0.001,8e-09
2656,0.065,0.083,0.001,8e-09
2657,0.067,0.083,0.001,8e-09
2658,0.069,0.083,0.001,8e-09
2659,0.071,0.083,0.001,8e-09
2660,0.073,0.083,0.001,8e-09
2661,0.075,0.083,0.001,8e-09
2662,0.077,0.083,0.001,8e-09
2663,0.079,0.083,0.001,8e-09
2664,0.081,0.083,0.001,8e-09
2665,0.083,0.083,0.001,8e-09
2666,0.085,0.083,0.001,8e-09
2667,0.087,0.083,0.001,8e-09
2668,0.089,0.083,0.001,8e-09
2669,0.091,0.083,0.001,8e-09
2670,0.093,0.083,0.001,8e-09
2671,0.095,0.083,0.001,8e-09
2672,0.097,0.083,0.001,8e-09
2673,0.099,0.083,0.001,8e-09
2674,0.101,0.083,0.001,8e-09
2675,0.103,0.083,0.001,8e-09
2676,0.105,0.083,0.001,8e-09
2677,0.107,0.083,0.001,8e-09
2678,0.109,0.083,0.001,8e-09
2679,0.111,0.083,0.001,8e-09
2680,0.113,0.083,0.001,8e-09
2681,0.115,0.083,0.001,8e-09
2682,0.117,0.083,0.001,8e-09
2683,0.119,0.083,0.001,8e-09
2684,0.121,0.083,0.001,8e-09
2685,0.123,0.083,0.001,8e-09
2686,0.125,0.083,0.001,8e-09
2687,0.127,0.083,0.001,8e-09
2688,0.001,0.085,0.001,8e-09
2689,0.003,0.085,0.001,8e-09
2690,0.005,0.085,0.001,8e-09
2691,0.007,0.085,0.001,8e-09
2692,0.009,0.085,0.001,8e-09
2693,0.011,0.085,0.001,8e-09
2694,0.013,0.085,0.001,8e-09
2695,0.015,0.085,0.001,8e-09
2696,0.017,0.085,0.001,8e-09
2697,0.019,0.085,0.001,8e-09
2698,0.021,0.085,0.001,8e-09
2699,0.023,0.085,0.001,8e-09
2700,0.025,0.085,0.001,8e-09
2701,0.027,0.085,0.001,8e-09
2702,0.029,0.085,0.001,8e-09
2703,0.031,0.085,0.001,8e-09
2704,0.033,0.085,0.001,8e-09
2705,0.035,0.085,0.001,8e-09
2706,0.037,0.085,0.001,8e-09
2707,0.039,0.085,0.001,8e-09
2708,0.041,0.085,0.001,8e-09
2709,0.043,0.085,0.001,8e-09
2710,0.045,0.085,0.001,8e-09
2711,0.047,0.085,0.001,8e-09
2712,0.049,0.085,0.001,8e-09
2713,0.051,0.085,0.001,8e-09
2714,0.053,0.085,0.001,8e-09
2715,0.055,0.085,0.001,8e-09
2716,0.057,0.085,0.001,8e-09
2717,0.059,0.085,0.001,8e-09
2718,0.061,0.085,0.001,8e-09
2719,0.063,0.085,0.001,8e-09
2720,0.065,0.085,0.001,8e-09
2721,0.067,0.085,0.001,8e-09
2722,0.069,0.085,0.001,8e-09
2723,0.071,0.085,0.001,8e-09
2724,0.073,0.085,0.001,8e-09
2725,0.075,0.085,0.001,8e-09
2726,0.077,0.085,0.001,8e-09
2727,0.079,0.085,0.001,8e-09
2728,0.081,0.085,0.001,8e-09
2729,0.083,0.085,0.001,8e-09
2730,0.085,0.085,0.001,8e-09
2731,0.087,0.085,0.001,8e-09
2732,0.089,0.085,0.001,8e-09
2733,0.091,0.085,0.001,8e-09
2734,0.093,0.085,0.001,8e-09
2735,0.095,0.085,0.001,8e-09
2736,0.097,0.085,0.001,8e-09
2737,0.099,0.085,0.001,8e-09
2738,0.101,0.085,0.001,8e-09
2739,0.103,0.085,0.001,8e-09
2740,0.105,0.085,0.001,8e-09
2741,0.107,0.085,0.001,8e-09
2742,0.109,0.085,0.001,8e-09
2743,0.111,0.085,0.001,8e-09
2744,0.113,0.085,0.001,8e-09
2745,0.115,0.085,0.001,8e-09
2746,0.117,0.085,0.001,8e-09
2747,0.119,0.085,0.001,8e-09
2748,0.121,0.085,0.001,8e-09
2749,0.123,0.085,0.001,8e-09
2750,0.125,0.085,0.001,8e-09
2751,0.127,0.085,0.001,8e-09
2752,0.001,0.087,0.001,8e-09
2753,0.003,0.087,0.001,8e-09
2754,0.005,0.087,0.001,8e-09
2755,0.007,0.087,0.001,8e-09
2756,0.009,0.087,0.001,8e-09
2757,0.011,0.087,0.001,8e-09
2758,0.013,0.087,0.001,8e-09
2759,0.015,0.087,0.001,8e-09
2760,0.017,0.087,0.001,8e-09
2761,0.019,0.087,0.001,8e-09
2762,0.021,0.087,0.001,8e-09
2763,0.023,0.087,0.001,8e-09
2764,0.025,0.087,0.001,8e-09
2765,0.027,0.087,0.001,8e-09
2766,0.029,0.087,0.001,8e-09
2767,0.031,0.087,0.001,8e-09
2768,0.033,0.087,0.001,8e-09
2769,0.035,0.087,0.001,8e-09
2770,0.037,0.087,0.001,8e-09
2771,0.039,0.087,0.001,8e-09
2772,0.041,0.087,0.001,8e-09
2773,0.043,0.087,0.001,8e-09
2774,0.045,0.087,0.001,8e-09
2775,0.047,0.087,0.001,8e-09
2776,0.049,0.087,0.001,8e-09
2777,0.051,0.087,0.001,8e-09
2778,0.053,0.087,0.001,8e-09
2779,0.055,0.087,0.001,8e-09
2780,0.057,0.087,0.001,8e-09
2781,0.059,0.087,0.001,8e-09
2782,0.061,0.087,0.001,8e-09
2783,0.063,0.087,0.001,8e-09
2784,0.065,0.087,0.001,8e-09
2785,0.067,0.087,0.001,8e-09
2786,0.069,0.087,0.001,8e-09
2787,0.071,0.087,0.001,8e-09
2788,0.073,0.087,0.001,8e-09
2789,0.075,0.087,0.001,8e-09
2790,0.077,0.087,0.001,8e-09
2791,0.079,0.087,0.001,8e-09
2792,0.081,0.087,0.001,8e-09
2793,0.083,0.087,0.001,8e-09
2794,0.085,0.087,0.001,8e-09
2795,0.087,0.087,0.001,8e-09
2796,0.089,0.087,0.001,8e-09
2797,0.091,0.087,0.001,8e-09
2798,0.093,0.087,0.001,8e-09
2799,0.095,0.087,0.001,8e-09
2800,0.097,0.087,0.001,8e-09
2801,0.099,0.087,0.001,8e-09
2802,0.101,0.087,0.001,8e-09
2803,0.103,0.087,0.001,8e-09
2804,0.105,0.087,0.001,8e-09
2805,0.107,0.087,0.001,8e-09
2806,0.109,0.087,0.001,8e-09
2807,0.111,0.087,0.001,8e-09
2808,0.113,0.087,0.001,8e-09
2809,0.115,0.087,0.001,8e-09
2810,0.117,0.087,0.001,8e-09
2811,0.119,0.087,0.001,8e-09
2812,0.121,0.087,0.001,8e-09
2813,0.123,0.087,0.001,8e-09
2814,0.125,0.087,0.001,8e-09
2815,0.127,0.087,0.001,8e-09
2816,0.001,0.089,0.001,8e-09
2817,0.003,0.089,0.001,8e-09
2818,0.005,0.089,0.001,8e-09
2819,0.007,0.089,0.001,8e-09
2820,0.009,0.089,0.001,8e-09
2821,0.011,0.089,0.001,8e-09
2822,0.013,0.089,0.001,8e-09
2823,0.015,0.089,0.001,8e-09
2824,0.017,0.089,0.001,8e-09
2825,0.019,0.089,0.001,8e-09
2826,0.021,0.089,0.001,8e-09
2827,0.023,0.089,0.001,8e-09
2828,0.025,0.089,0.001,8e-09
2829,0.027,0.089,0.001,8e-09
2830,0.029,0.089,0.001,8e-09
2831,0.031,0.089,0.001,8e-09
2832,0.033,0.089,0.001,8e-09
2833,0.035,0.089,0.001,8e-09
2834,0.037,0.089,0.001,8e-09
2835,0.039,0.089,0.001,8e-09
2836,0.041,0.089,0.001,8e-09
2837,0.043,0.089,0.001,8e-09
2838,0.045,0.089,0.001,8e-09
2839,0.047,0.089,0.001,8e-09
2840,0.049,0.089,0.001,8e-09
2841,0.051,0.089,0.001,8e-09
2842,0.053,0.089,0.001,8e-09
2843,0.055,0.089,0.001,8e-09
2844,0.057,0.089,0.001,8e-09
